6,3,97.3947,479.962,102.009,287.504,1,-1,-1,-1
6,4,254.9,439.482,103.868,269.057,1,-1,-1,-1
6,5,0,237.049,129.502,682.489,1,-1,-1,-1
6,6,1867.43,351.64,50.9833,218.701,1,-1,-1,-1
7,1,1694.36,394.69,166.353,334.146,1,-1,-1,-1
7,2,1277.69,436.494,89.6137,242.497,1,-1,-1,-1
7,3,93.0388,479.476,100.436,294.37,1,-1,-1,-1
7,4,259.814,445.927,100.197,260.109,1,-1,-1,-1
7,5,0,210.622,140.133,713.371,1,-1,-1,-1
7,6,1865.01,344.497,53.7542,232.644,1,-1,-1,-1
8,1,1688.38,393.522,169.421,341.623,1,-1,-1,-1
8,2,1278.01,438.792,87.6228,237.786,1,-1,-1,-1
8,3,95.2505,470.47,102.949,303.042,1,-1,-1,-1
8,4,264.346,447.813,95.889,253.533,1,-1,-1,-1
8,5,0,197.289,144.434,737.698,1,-1,-1,-1
8,6,1863.12,338.862,55.8337,243.194,1,-1,-1,-1
9,1,1680.35,404.374,152.262,330.682,1,-1,-1,-1
9,2,1281.28,436.02,92.2954,230.488,1,-1,-1,-1
9,3,96.5372,462.387,103.084,306.224,1,-1,-1,-1
9,4,268.063,443.693,96.96,265.095,1,-1,-1,-1
9,5,1.61024,189.179,152.368,742.016,1,-1,-1,-1
9,6,1861.04,337.28,57.7737,249.206,1,-1,-1,-1
10,1,1683.82,399.513,155.614,339.869,1,-1,-1,-1
10,2,1281.47,440.919,90.1109,228.785,1,-1,-1,-1
10,3,92.4372,438.506,110.818,342.622,1,-1,-1,-1
10,4,270.899,446.602,94.0998,268.532,1,-1,-1,-1
10,5,1.80547,187.071,158.42,765.152,1,-1,-1,-1
10,6,1870.77,354.967,49.3925,231.952,1,-1,-1,-1
11,1,1677.77,402.132,143.284,332.621,1,-1,-1,-1
11,2,1284.39,437.85,90.5917,235.188,1,-1,-1,-1
11,3,94.5406,429.054,109.474,356.465,1,-1,-1,-1
11,4,269.928,457.403,87.4244,256.336,1,-1,-1,-1
11,5,1.83349,179.928,160.549,766.741,1,-1,-1,-1
11,6,1878.2,377.206,42.0331,202.441,1,-1,-1,-1
12,1,1681.78,396.847,148.542,337.003,1,-1,-1,-1
12,2,1287.87,444.43,87.823,231.349,1,-1,-1,-1
12,3,90.3784,421.647,114.395,374.304,1,-1,-1,-1
12,4,267.671,454.688,82.8681,252.361,1,-1,-1,-1
12,5,2.29088,201.494,161.648,752.474,1,-1,-1,-1
12,6,1869.65,359.518,50.623,245.148,1,-1,-1,-1
13,1,1685.5,394.26,149.899,354.205,1,-1,-1,-1
13,2,1291.46,442.024,88.3712,237.127,1,-1,-1,-1
13,3,94.1926,432.224,109.012,358.591,1,-1,-1,-1
13,4,275.123,435.397,88.5613,276.577,1,-1,-1,-1
13,5,3.232,197.018,167.778,751.314,1,-1,-1,-1
13,6,1863.37,353.871,56.4478,273.9,1,-1,-1,-1
14,1,1687.53,394.22,142.718,347.857,1,-1,-1,-1
14,2,1289.18,447.55,100.696,235.215,1,-1,-1,-1
14,3,95.223,445.592,102.417,332.76,1,-1,-1,-1
14,4,284.779,437.49,85.6841,278.107,1,-1,-1,-1
14,5,2.35244,196.614,170.869,760.726,1,-1,-1,-1
14,6,1859.57,348.471,59.1774,276.301,1,-1,-1,-1
15,1,1686.86,390.17,148.06,356.734,1,-1,-1,-1
15,2,1288.56,446.408,107.154,228.819,1,-1,-1,-1
15,3,101.38,438.35,96.7243,328.398,1,-1,-1,-1
15,4,292.291,447.545,82.037,265.078,1,-1,-1,-1
15,5,3.34354,190.559,179.083,765.523,1,-1,-1,-1
15,6,1858.93,349.359,59.0273,261.378,1,-1,-1,-1
16,1,1683.41,389.166,145.29,363.009,1,-1,-1,-1
16,2,1287.57,445.836,110.41,221.999,1,-1,-1,-1
16,3,106.603,419.188,93.1499,339.434,1,-1,-1,-1
16,4,293.304,446.458,88.6581,269.586,1,-1,-1,-1
16,5,3.49024,177.322,183.628,762.791,1,-1,-1,-1
16,6,1857.74,371.252,59.3665,242.941,1,-1,-1,-1
17,1,1680.04,390.503,136.144,353.747,1,-1,-1,-1
17,2,1288.23,451.977,119.226,227.294,1,-1,-1,-1
17,4,290.442,431.512,93.3549,285.512,1,-1,-1,-1
17,5,3.48795,191.384,186.336,752.911,1,-1,-1,-1
17,6,1851.34,361.693,66.1887,267.787,1,-1,-1,-1
18,1,1671.81,380.337,147.68,365.628,1,-1,-1,-1
18,2,1290.94,452.244,115.744,216.363,1,-1,-1,-1
18,4,300.78,446.791,86.2624,270.419,1,-1,-1,-1
18,5,4.31911,203.386,190.184,734.479,1,-1,-1,-1
18,6,1850.33,372.958,67.1788,263.363,1,-1,-1,-1
19,1,1662.4,375.032,146.767,377.813,1,-1,-1,-1
19,2,1294.9,453.226,110.893,208.6,1,-1,-1,-1
19,4,308.645,439.563,91.5275,286.575,1,-1,-1,-1
19,5,4.87396,204.77,196.35,729.764,1,-1,-1,-1
19,6,1839.08,348.151,79.132,312.189,1,-1,-1,-1
20,1,1655.47,377.277,147.177,388.936,1,-1,-1,-1
20,2,1298.8,452.595,105.174,201.513,1,-1,-1,-1
20,4,311.785,448.135,90.1169,279.631,1,-1,-1,-1
20,5,6.85135,200.497,212.555,737.62,1,-1,-1,-1
20,6,1845.44,354.832,74.6702,329.91,1,-1,-1,-1
20,9,1286.22,505.858,47.8857,156.555,1,-1,-1,-1
21,1,1649.35,363.534,153.047,402.034,1,-1,-1,-1
21,2,1294.96,458.567,114.829,212.636,1,-1,-1,-1
21,4,314.278,452.052,89.4259,271.65,1,-1,-1,-1
21,5,15.2493,199.266,221.475,738.35,1,-1,-1,-1
21,6,1848.2,358.21,73.2848,358.228,1,-1,-1,-1
21,9,1285.06,503.358,48.6468,157.002,1,-1,-1,-1
22,1,1647.43,361.957,157.61,407.302,1,-1,-1,-1
22,2,1286.05,450.082,111.974,216.695,1,-1,-1,-1
22,4,312.63,443.938,88.6311,273.304,1,-1,-1,-1
22,5,10.941,196.635,233.548,754.784,1,-1,-1,-1
22,6,1848.27,359.023,74.0508,386.15,1,-1,-1,-1
23,1,1643.99,367.409,167.453,398.993,1,-1,-1,-1
23,2,1290.51,452.635,117.428,218.353,1,-1,-1,-1
23,4,312.416,438.508,91.8385,281.318,1,-1,-1,-1
23,5,9.61002,195.146,246.091,750.492,1,-1,-1,-1
23,6,1838.64,335.137,82.5366,429.684,1,-1,-1,-1
24,1,1640.97,366.765,167.17,400.5,1,-1,-1,-1
24,2,1292.49,454.647,120.533,217.144,1,-1,-1,-1
24,4,313.393,443.727,96.3776,285.092,1,-1,-1,-1
24,5,8.73004,181.591,264.063,766.477,1,-1,-1,-1
24,6,1830.43,321.602,89.1984,454.903,1,-1,-1,-1
25,1,1643.64,377.883,158.548,386.39,1,-1,-1,-1
25,2,1297.82,460.843,116.474,220.281,1,-1,-1,-1
25,4,305.82,439.485,97.9178,292.752,1,-1,-1,-1
25,5,7.974,181.695,276.162,767.523,1,-1,-1,-1
25,6,1824.5,313.098,94.1394,472.59,1,-1,-1,-1
25,9,1302.04,509.551,54.5862,140.685,1,-1,-1,-1
26,1,1644.04,380.066,164.379,387.692,1,-1,-1,-1
26,2,1301.44,465.327,112.502,222.395,1,-1,-1,-1
26,4,321.702,448.312,82.7715,269.697,1,-1,-1,-1
26,5,9.58923,180.269,278.513,755.999,1,-1,-1,-1
26,6,1824.7,314.839,93.4677,461.946,1,-1,-1,-1
26,9,1309.12,510.976,53.2082,133.638,1,-1,-1,-1
27,1,1639.97,387.391,152.602,376.394,1,-1,-1,-1
27,2,1302.81,465.104,109.764,224.593,1,-1,-1,-1
27,4,322.18,450.088,87.5876,280.994,1,-1,-1,-1
27,5,10.2353,183.862,288.884,731.937,1,-1,-1,-1
27,6,1831.06,330.417,87.6847,439.535,1,-1,-1,-1
28,1,1632.82,375.835,164.177,392.714,1,-1,-1,-1
28,2,1306.79,465.378,95.8381,214.638,1,-1,-1,-1
28,4,326.614,464.347,83.2508,257.792,1,-1,-1,-1
28,5,12.2485,175.515,314.371,737.737,1,-1,-1,-1
28,6,1829.4,330.546,89.3946,447.642,1,-1,-1,-1
29,1,1631.21,373.829,168.384,391.291,1,-1,-1,-1
29,2,1309.88,464.387,86.3801,209.512,1,-1,-1,-1
29,4,335.424,479.048,72.9028,231.966,1,-1,-1,-1
29,5,12.4132,174.865,336.884,747.57,1,-1,-1,-1
29,6,1827.1,315.814,91.9155,462.695,1,-1,-1,-1
30,1,1621.74,370.729,175.692,396.386,1,-1,-1,-1
30,2,1314.79,461.483,92.4253,218.146,1,-1,-1,-1
30,4,341.541,477.029,68.4373,218.936,1,-1,-1,-1
30,5,13.1805,185.129,341.394,738.216,1,-1,-1,-1
30,6,1815.4,313.847,101.037,460.447,1,-1,-1,-1
31,1,1623.97,368.092,168.288,397.313,1,-1,-1,-1
31,2,1317.68,459.642,96.891,222.542,1,-1,-1,-1
31,4,346.41,490.347,64.8594,205.89,1,-1,-1,-1
31,5,24.6873,196.806,333.377,720.984,1,-1,-1,-1
31,6,1818.26,306.209,100.071,473.892,1,-1,-1,-1
32,1,1624.76,363.715,173.198,397.45,1,-1,-1,-1
32,2,1319.77,459.387,99.477,224.46,1,-1,-1,-1
32,4,349.43,489.478,63.7029,208.504,1,-1,-1,-1
32,5,22.3851,194.086,348.659,728.518,1,-1,-1,-1
32,6,1807.94,290.796,109.194,491.411,1,-1,-1,-1
33,1,1621.36,360.285,179.751,401.299,1,-1,-1,-1
33,2,1320.89,459.235,100.6,226.114,1,-1,-1,-1
33,4,351.091,460.582,69.238,245.656,1,-1,-1,-1
33,5,24.8833,206.11,351.826,711.134,1,-1,-1,-1
33,6,1811.94,292.083,106.164,482.376,1,-1,-1,-1
34,1,1613.67,354.025,184.842,411.101,1,-1,-1,-1
34,2,1319.97,461.378,90.1751,221.474,1,-1,-1,-1
34,5,30.0453,203.986,376.299,727.613,1,-1,-1,-1
34,6,1804.55,284.679,113.217,502.112,1,-1,-1,-1
35,1,1611.79,358.29,182.737,399.615,1,-1,-1,-1
35,2,1319.35,463.219,84.3768,221.222,1,-1,-1,-1
35,5,43.3128,213.372,375.862,721.164,1,-1,-1,-1
35,6,1794.61,282.307,121.875,512.217,1,-1,-1,-1
36,1,1612,353.774,181.802,415.226,1,-1,-1,-1
36,2,1319.78,459.843,93.0592,229.449,1,-1,-1,-1
36,5,56.2728,221.443,384.691,722.35,1,-1,-1,-1
36,6,1799.09,291.926,118.307,496.713,1,-1,-1,-1
37,1,1609.95,354.14,179.621,420.344,1,-1,-1,-1
37,2,1306.69,464.983,84.3959,212.814,1,-1,-1,-1
37,5,73.4312,220.256,391.495,708.307,1,-1,-1,-1
37,6,1800.79,291.209,117.671,499.42,1,-1,-1,-1
38,1,1613.6,356.783,171.615,415.545,1,-1,-1,-1
38,2,1305.08,479.495,67.8388,185.948,1,-1,-1,-1
38,5,76.865,234.61,401.944,681.533,1,-1,-1,-1
38,6,1801.51,290.504,117.693,505.007,1,-1,-1,-1
39,1,1611.87,359.574,171.206,417.815,1,-1,-1,-1
39,2,1307.52,476.167,65.3328,184.478,1,-1,-1,-1
39,5,77.8707,229.234,424.393,690.908,1,-1,-1,-1
39,6,1803.61,302.373,115.544,493.58,1,-1,-1,-1
40,1,1620.66,362.374,165.577,416.793,1,-1,-1,-1
40,2,1307.16,489.292,56.7689,168.053,1,-1,-1,-1
40,5,99.9817,241.049,417.269,669.942,1,-1,-1,-1
40,6,1803.56,309.766,111.589,478.162,1,-1,-1,-1
41,1,1626.55,363.718,162.57,415.107,1,-1,-1,-1
41,2,1307.73,496.535,52.131,159.847,1,-1,-1,-1
41,5,143.618,258.334,374.457,637.797,1,-1,-1,-1
41,6,1798.23,302.474,114.246,479.537,1,-1,-1,-1
42,1,1620.16,363.488,163.552,421.014,1,-1,-1,-1
42,2,1307.54,501.062,50.2222,156.209,1,-1,-1,-1
42,5,173.77,265.698,348.212,631.467,1,-1,-1,-1
42,6,1794.46,301.415,119.939,488.284,1,-1,-1,-1
43,1,1616.97,367.384,157.959,412.141,1,-1,-1,-1
43,2,1307.49,501.825,50.0164,157.688,1,-1,-1,-1
43,5,205.11,271.041,326.122,625.178,1,-1,-1,-1
43,6,1784.54,293.925,130.69,511.042,1,-1,-1,-1
44,1,1615.74,370.544,144.517,404.522,1,-1,-1,-1
44,2,1310.49,480.849,59.412,181.918,1,-1,-1,-1
44,5,234.935,276.987,297.628,600.439,1,-1,-1,-1
44,6,1783.39,298.791,132.754,505.492,1,-1,-1,-1
45,1,1610.17,363.524,151.563,427.262,1,-1,-1,-1
45,2,1312.05,469.534,64.9355,195.323,1,-1,-1,-1
45,5,267.996,282.087,267.635,577.708,1,-1,-1,-1
45,6,1777.66,287.064,138.554,508.621,1,-1,-1,-1
46,1,1602.26,355.616,162.165,451.641,1,-1,-1,-1
46,2,1313.16,467.133,67.4238,200.07,1,-1,-1,-1
46,5,294.535,271.698,240.8,568.394,1,-1,-1,-1
46,6,1774.38,280.351,142.344,512.171,1,-1,-1,-1
47,1,1594.66,341.737,169.523,464.184,1,-1,-1,-1
47,2,1313.68,468.058,68.2145,200.627,1,-1,-1,-1
47,5,308.026,255.787,242.299,599.711,1,-1,-1,-1
47,6,1775.9,291.321,141.575,504.828,1,-1,-1,-1
48,1,1589.24,339.653,174.559,467.016,1,-1,-1,-1
48,2,1313.61,469.966,68.1376,198.922,1,-1,-1,-1
48,5,334.908,252.652,233.51,605.417,1,-1,-1,-1
48,6,1775.65,280.264,142.999,514.505,1,-1,-1,-1
49,1,1585.84,338.472,177.694,466.06,1,-1,-1,-1
49,2,1321.21,478.273,66.767,189.124,1,-1,-1,-1
49,5,355.714,251.245,227.128,613.215,1,-1,-1,-1
49,6,1772.08,272.03,146.389,519.697,1,-1,-1,-1
50,1,1581.74,344.425,173.909,455.168,1,-1,-1,-1
50,2,1325.84,484.122,65.6796,181.84,1,-1,-1,-1
50,5,352.406,238.307,237.758,647.773,1,-1,-1,-1
50,6,1771.05,271.282,147.967,528.244,1,-1,-1,-1
51,1,1577.81,347.075,173.065,450.491,1,-1,-1,-1
51,2,1320.23,480.166,66.7519,185.913,1,-1,-1,-1
51,5,360.389,242.07,259.677,663.012,1,-1,-1,-1
51,6,1774.45,277.153,144.206,507.825,1,-1,-1,-1
52,1,1573.83,346.375,172.726,455.899,1,-1,-1,-1
52,2,1316.53,476.949,67.5014,188.881,1,-1,-1,-1
52,5,368.486,242.032,270.229,659.519,1,-1,-1,-1
52,6,1771.81,278.12,146.597,511.293,1,-1,-1,-1
53,1,1576.62,355.73,176.682,442.996,1,-1,-1,-1
53,2,1321.65,480.019,67.1208,184.233,1,-1,-1,-1
53,5,384.981,246.936,280.203,653.575,1,-1,-1,-1
53,6,1773.13,281.867,144.783,495.679,1,-1,-1,-1
54,1,1571.19,349.081,177.839,445.026,1,-1,-1,-1
54,2,1317.4,475.222,67.3855,188.55,1,-1,-1,-1
54,5,399.355,263.561,279.902,634.732,1,-1,-1,-1
54,6,1771.24,287.611,146.345,492.566,1,-1,-1,-1
55,1,1566.89,349.445,188.42,461.951,1,-1,-1,-1
55,2,1315.09,471.853,67.5894,191.589,1,-1,-1,-1
55,5,424.048,281.545,265.324,599.354,1,-1,-1,-1
55,6,1767.76,291.73,150.435,507.137,1,-1,-1,-1
56,1,1573.08,357.871,182.833,442.225,1,-1,-1,-1
56,2,1313.47,468.258,68.4082,195.821,1,-1,-1,-1
56,5,462.656,291.824,242.617,565.445,1,-1,-1,-1
56,6,1764.9,284.995,153.51,515.716,1,-1,-1,-1
57,1,1563.55,356.64,181.969,445.595,1,-1,-1,-1
57,2,1313.22,467.779,68.2389,196.724,1,-1,-1,-1
57,5,473.993,288.888,250.174,588.954,1,-1,-1,-1
57,6,1756.12,279.011,162.136,539.346,1,-1,-1,-1
58,1,1557.07,347.669,179.223,445.485,1,-1,-1,-1
58,2,1319.9,471.029,67.5289,190.691,1,-1,-1,-1
58,5,494.349,272.769,238.297,598.514,1,-1,-1,-1
58,6,1754.82,275.915,163.784,545.573,1,-1,-1,-1
59,1,1544.56,351.436,180.355,453.612,1,-1,-1,-1
59,2,1323.52,472.065,67.7398,188.156,1,-1,-1,-1
59,5,507.789,246.456,247.471,619.03,1,-1,-1,-1
59,6,1747.97,268.437,170.146,558.828,1,-1,-1,-1
60,1,1543.69,357.372,179.328,452.082,1,-1,-1,-1
60,2,1319.29,469.054,67.7942,192.336,1,-1,-1,-1
60,5,520.718,229.064,247.309,622.655,1,-1,-1,-1
60,6,1740.48,262.287,177.127,572.4,1,-1,-1,-1
61,1,1532.06,353.991,182.536,459.772,1,-1,-1,-1
61,2,1316.54,468.213,67.6613,195.19,1,-1,-1,-1
61,5,547.081,225.798,249.182,619.424,1,-1,-1,-1
61,6,1741.91,261.302,167.894,563.619,1,-1,-1,-1
62,1,1533.81,338.133,186.494,462.037,1,-1,-1,-1
62,2,1314.93,468.132,67.6746,196.984,1,-1,-1,-1
62,5,565.004,234.613,249.959,612.841,1,-1,-1,-1
62,6,1738.07,256.191,174.917,575.302,1,-1,-1,-1
63,1,1525.92,337.831,192.074,456.712,1,-1,-1,-1
63,2,1313.58,467.813,68.044,198.764,1,-1,-1,-1
63,5,584.594,238.888,252.242,607.403,1,-1,-1,-1
63,6,1732.96,246.943,182.224,589.035,1,-1,-1,-1
64,1,1515.52,342.597,206.384,464.047,1,-1,-1,-1
64,2,1313.4,470.068,67.9502,198.302,1,-1,-1,-1
64,5,594.617,237.55,257.087,616.25,1,-1,-1,-1
64,6,1728.12,243.548,188.384,599.477,1,-1,-1,-1
65,1,1512.75,344.697,201.657,464.726,1,-1,-1,-1
65,2,1313.35,470.666,67.8241,198.697,1,-1,-1,-1
65,5,612.096,240.6,266.383,607.668,1,-1,-1,-1
65,6,1722.84,241.657,193.656,598.906,1,-1,-1,-1
66,1,1520.83,348.097,193.629,464.435,1,-1,-1,-1
66,2,1313.33,471.604,67.4322,198.484,1,-1,-1,-1
66,5,622.26,239.676,275.204,610.16,1,-1,-1,-1
66,6,1716.91,245.575,199.708,605.035,1,-1,-1,-1
67,1,1531.75,357.17,178.899,446.398,1,-1,-1,-1
67,2,1313.44,471.807,67.3406,198.725,1,-1,-1,-1
67,5,620.059,237.188,288.672,623.341,1,-1,-1,-1
67,6,1710.03,246.333,206.287,609.557,1,-1,-1,-1
68,1,1531.14,354.403,176.053,448.906,1,-1,-1,-1
68,2,1313.36,473.258,66.7791,197.199,1,-1,-1,-1
68,5,633.833,248.578,287.636,606.556,1,-1,-1,-1
68,6,1699.93,235.051,215.237,611.514,1,-1,-1,-1
69,1,1520.72,339.643,182.9,449.954,1,-1,-1,-1
69,2,1313.71,474.007,66.2269,196.192,1,-1,-1,-1
69,5,648.964,267.773,274.074,574.67,1,-1,-1,-1
69,6,1698.13,252.218,215.631,583.838,1,-1,-1,-1
70,1,1514.98,343.746,174.166,448.801,1,-1,-1,-1
70,2,1313.56,473.297,66.5891,197.704,1,-1,-1,-1
70,5,678.568,289.121,247.02,539.576,1,-1,-1,-1
70,6,1696.66,265.048,216.564,560.427,1,-1,-1,-1
71,1,1503.1,336.382,182.292,469.22,1,-1,-1,-1
71,2,1313.81,472.596,66.5007,197.945,1,-1,-1,-1
71,5,695.716,290.016,238.615,538.331,1,-1,-1,-1
71,6,1689.8,249.198,224.914,575.317,1,-1,-1,-1
72,1,1496.33,342.885,186.948,477.531,1,-1,-1,-1
72,2,1313.43,473.322,66.5173,197.977,1,-1,-1,-1
72,5,718.749,284.026,230.902,535.171,1,-1,-1,-1
72,6,1684.01,249.843,228.825,577.176,1,-1,-1,-1
73,1,1495.24,332.371,191.493,501.036,1,-1,-1,-1
73,2,1313.5,473.223,66.537,198.717,1,-1,-1,-1
73,5,737.879,282.669,218.408,541.743,1,-1,-1,-1
73,6,1693.77,254.172,222.151,562.742,1,-1,-1,-1
74,1,1504.28,335.873,187.095,502.41,1,-1,-1,-1
74,2,1313.21,473.774,66.0682,197.663,1,-1,-1,-1
74,5,741.295,276.858,228.04,553.138,1,-1,-1,-1
74,6,1686.63,244.271,229.356,565.707,1,-1,-1,-1
75,1,1503.04,342.554,182.427,495.536,1,-1,-1,-1
75,2,1309.17,485.026,60.013,184.149,1,-1,-1,-1
75,5,761.686,284.677,211.034,533.218,1,-1,-1,-1
75,6,1691.29,255.549,219.182,551.157,1,-1,-1,-1
76,1,1503.48,337.443,182.796,496.5,1,-1,-1,-1
76,2,1311.17,480.819,62.106,189.722,1,-1,-1,-1
76,5,781.404,280.076,208.943,547.276,1,-1,-1,-1
76,6,1691.65,254.227,221.09,566.229,1,-1,-1,-1
77,1,1501.25,333.618,185.26,498.187,1,-1,-1,-1
77,2,1307.96,489.586,57.8354,179.206,1,-1,-1,-1
77,5,800.854,300.809,200.552,519.253,1,-1,-1,-1
77,6,1689.66,257.135,213.161,558.977,1,-1,-1,-1
78,1,1490.76,336.732,180.667,492.823,1,-1,-1,-1
78,2,1311.06,481.734,81.0752,203.544,1,-1,-1,-1
78,5,803.169,296.354,213.394,544.222,1,-1,-1,-1
78,6,1679.72,253.664,215.079,584.325,1,-1,-1,-1
79,1,1473.83,312.214,191.072,529.662,1,-1,-1,-1
79,2,1319.78,463.711,83.9377,211.15,1,-1,-1,-1
79,5,818.855,300.046,208.348,520.503,1,-1,-1,-1
79,6,1671.79,249.613,225.199,595.527,1,-1,-1,-1
80,1,1471.26,306.529,197.169,536.043,1,-1,-1,-1
80,2,1332.48,465.674,73.0644,199.423,1,-1,-1,-1
80,5,833.243,312.165,203.358,498.804,1,-1,-1,-1
80,6,1680.58,263.934,222.08,586.052,1,-1,-1,-1
81,1,1456.89,296.991,212.952,557.629,1,-1,-1,-1
81,2,1339.94,467.138,64.9327,189.605,1,-1,-1,-1
81,5,829.492,298.844,218.342,510.434,1,-1,-1,-1
81,6,1674.9,252.74,225.68,594.303,1,-1,-1,-1
82,1,1454.68,317.201,212.636,546.928,1,-1,-1,-1
82,2,1343,464.119,60.969,190.036,1,-1,-1,-1
82,5,833.424,312.988,213.899,499.177,1,-1,-1,-1
82,6,1669.7,251.401,229.386,598.586,1,-1,-1,-1
83,1,1445.4,312.051,232.879,548.575,1,-1,-1,-1
83,2,1349.62,471.803,53.3458,177.413,1,-1,-1,-1
83,5,858.286,321.064,201.108,492.811,1,-1,-1,-1
83,6,1668.33,248.256,232.228,600.231,1,-1,-1,-1
84,1,1438.42,301.147,245.611,546.924,1,-1,-1,-1
84,5,874.733,327.557,189.458,475.157,1,-1,-1,-1
84,6,1673.91,242.893,227.305,604.119,1,-1,-1,-1
85,1,1440.38,307.074,235.639,536.566,1,-1,-1,-1
85,5,892.803,316.656,199.201,502.368,1,-1,-1,-1
85,6,1659.15,235.134,227.109,610.777,1,-1,-1,-1
86,1,1434.25,307.04,240.611,541.093,1,-1,-1,-1
86,5,928.949,316.726,182.627,478.623,1,-1,-1,-1
86,6,1659.08,240.123,224.165,606.392,1,-1,-1,-1
87,1,1426.74,306.367,236.677,539.097,1,-1,-1,-1
87,2,1347.2,460.664,46.6236,179.415,1,-1,-1,-1
87,5,944.637,307.049,175.087,462.534,1,-1,-1,-1
87,6,1651.58,236.244,240.582,626.746,1,-1,-1,-1
87,12,1293.47,469.88,79.6788,211.876,1,-1,-1,-1
88,1,1427.26,324.924,225.255,520.087,1,-1,-1,-1
88,2,1341.12,451.478,51.8834,201.498,1,-1,-1,-1
88,5,949.522,293.417,182.949,469.9,1,-1,-1,-1
88,6,1644.03,226.95,249.906,641.578,1,-1,-1,-1
88,12,1301.58,487.14,64.4547,183.571,1,-1,-1,-1
89,1,1419.96,322.788,232.962,529.716,1,-1,-1,-1
89,2,1341.12,448.015,53.2887,213.073,1,-1,-1,-1
89,5,955.127,279.489,193.285,492.058,1,-1,-1,-1
89,6,1638.24,220.89,257.656,659.951,1,-1,-1,-1
89,12,1305.8,495.909,56.8847,169.317,1,-1,-1,-1
90,1,1418.59,320.915,230.195,533.922,1,-1,-1,-1
90,2,1340.17,435.118,65.3583,237.898,1,-1,-1,-1
90,5,964.951,281.576,198.439,485.492,1,-1,-1,-1
90,6,1642.54,222.837,256.619,661.948,1,-1,-1,-1
90,12,1300.58,482.796,66.418,191.699,1,-1,-1,-1
91,1,1417.64,310.843,231.103,544.085,1,-1,-1,-1
91,2,1341.68,434.093,61.4514,240.414,1,-1,-1,-1
91,5,965.381,278.244,208.535,500.649,1,-1,-1,-1
91,6,1641.35,225.142,260.304,667.558,1,-1,-1,-1
91,12,1297.69,477.141,71.6047,200.63,1,-1,-1,-1
92,1,1409.22,311.069,228.007,538.359,1,-1,-1,-1
92,2,1343.23,456.015,55.1418,217.397,1,-1,-1,-1
92,5,969.007,282.811,219.203,503.965,1,-1,-1,-1
92,6,1636.59,226.271,255.423,657.262,1,-1,-1,-1
92,12,1297.22,475.976,73.9674,201.661,1,-1,-1,-1
93,1,1411.54,310.798,222.259,544.869,1,-1,-1,-1
93,2,1345.65,474.704,51.1385,204.483,1,-1,-1,-1
93,5,972.611,293.936,216.52,488.539,1,-1,-1,-1
93,6,1633.45,224.818,252.4,656.412,1,-1,-1,-1
93,12,1297.67,482.941,74.0085,198.446,1,-1,-1,-1
94,1,1412.24,312.038,214.791,538.121,1,-1,-1,-1
94,5,978.021,286.046,218.084,489.512,1,-1,-1,-1
94,6,1627.34,222.504,253.839,657.911,1,-1,-1,-1
94,12,1303.74,478.397,74.3563,204.243,1,-1,-1,-1
